         11001	2025-08-06 14:55:19	1	0	1	0
          3333	2025-08-06 16:13:41	1	0	1	0
          3333	2025-08-06 16:19:11	1	0	1	0
          3333	2025-08-06 16:26:56	1	0	1	0
          3333	2025-08-06 16:30:44	1	0	1	0
          1533	2025-08-06 17:02:46	1	0	1	0
          1321	2025-08-06 17:08:19	1	0	15	0
          1129	2025-08-06 17:09:23	1	0	1	0
          1200	2025-08-06 17:33:31	1	0	1	0
          1147	2025-08-06 17:34:49	1	0	1	0
          1145	2025-08-06 17:39:10	1	0	1	0
            44	2025-08-06 17:41:08	1	0	16	0
           444	2025-08-06 17:41:28	1	0	16	0
           555	2025-08-06 17:57:58	1	0	16	0
            77	2025-08-06 17:58:53	1	0	16	0
          1012	2025-08-06 18:04:02	1	0	1	0
           666	2025-08-07 08:32:48	1	0	16	0
          1533	2025-08-07 08:33:00	1	0	1	0
            77	2025-08-07 08:33:12	1	0	16	0
            11	2025-08-07 08:33:51	1	0	16	0
            55	2025-08-07 08:34:12	1	0	16	0
           555	2025-08-07 08:34:23	1	0	16	0
          3333	2025-08-07 08:39:20	1	0	1	0
          1200	2025-08-07 08:39:36	1	0	1	0
          3333	2025-08-07 08:44:53	1	0	1	0
          1239	2025-08-07 09:03:58	1	0	15	0
          1478	2025-08-07 09:04:03	1	0	15	0
         11001	2025-08-07 09:18:02	1	0	1	0
         11001	2025-08-07 14:36:36	1	0	1	0
          1147	2025-08-07 17:04:02	1	0	1	0
           444	2025-08-07 17:07:09	1	0	16	0
          1145	2025-08-07 17:07:19	1	0	1	0
            44	2025-08-07 17:08:40	1	0	16	0
          1533	2025-08-07 17:27:17	1	0	1	0
            77	2025-08-07 17:28:12	1	0	16	0
          3333	2025-08-07 17:32:07	1	0	1	0
            11	2025-08-07 17:35:10	1	0	16	0
          1200	2025-08-07 17:49:26	1	0	1	0
            55	2025-08-07 17:50:14	1	0	16	0
           555	2025-08-07 18:50:49	1	0	16	0
          1239	2025-08-08 07:32:25	1	0	1	0
         11001	2025-08-08 07:52:20	1	0	1	0
            11	2025-08-08 07:53:23	1	0	16	0
         11345	2025-08-08 07:53:39	1	0	1	0
          1533	2025-08-08 07:53:51	1	0	1	0
          1012	2025-08-08 07:53:57	1	0	1	0
           333	2025-08-08 07:55:51	1	0	16	0
          1158	2025-08-08 07:56:40	1	0	1	0
            55	2025-08-08 07:58:00	1	0	16	0
           444	2025-08-08 07:59:42	1	0	16	0
          1321	2025-08-08 08:06:24	1	0	1	0
           555	2025-08-08 08:08:06	1	0	16	0
          1478	2025-08-08 08:13:12	1	0	15	0
            44	2025-08-08 08:16:11	1	0	16	0
           666	2025-08-08 08:54:00	1	0	16	0
          1200	2025-08-08 08:55:56	1	0	1	0
            77	2025-08-08 12:09:41	1	0	16	0
         11001	2025-08-08 14:39:29	1	0	1	0
           555	2025-08-08 16:58:33	1	0	16	0
          1200	2025-08-08 17:00:19	1	0	1	0
           444	2025-08-08 17:01:33	1	0	16	0
          1321	2025-08-08 17:07:04	1	0	1	0
            44	2025-08-08 17:19:47	1	0	16	0
          1158	2025-08-08 17:20:07	1	0	1	0
          1239	2025-08-08 17:20:16	1	0	1	0
          1533	2025-08-08 17:42:08	1	0	15	0
           333	2025-08-08 17:42:17	1	0	16	0
            55	2025-08-08 17:46:24	1	0	16	0
          1012	2025-08-08 18:02:59	1	0	1	0
          1478	2025-08-08 18:10:37	1	0	1	0
           333	2025-08-11 07:03:44	1	0	16	0
         11001	2025-08-11 07:10:23	1	0	1	0
           444	2025-08-11 07:18:57	1	0	16	0
          1158	2025-08-11 07:44:41	1	0	1	0
          1012	2025-08-11 07:44:47	1	0	1	0
            55	2025-08-11 07:47:32	1	0	16	0
            11	2025-08-11 07:48:21	1	0	16	0
          1321	2025-08-11 07:49:12	1	0	1	0
           555	2025-08-11 08:01:19	1	0	16	0
          1129	2025-08-11 08:10:44	1	0	1	0
          3333	2025-08-11 08:18:44	1	0	1	0
            44	2025-08-11 08:31:15	1	0	16	0
          1147	2025-08-11 08:39:44	1	0	1	0
         11001	2025-08-11 14:03:47	1	0	1	0
          3333	2025-08-11 16:32:53	1	0	1	0
          1158	2025-08-11 17:04:52	1	0	1	0
          1321	2025-08-11 17:10:13	1	0	1	0
          1129	2025-08-11 17:10:19	1	0	1	0
            44	2025-08-11 17:13:26	1	0	16	0
          1147	2025-08-11 17:13:31	1	0	1	0
          1239	2025-08-11 17:14:32	1	0	1	0
           444	2025-08-11 17:18:38	1	0	16	0
          1012	2025-08-11 17:25:16	1	0	1	0
           555	2025-08-11 17:31:42	1	0	16	0
            11	2025-08-11 17:38:52	1	0	16	0
          3333	2025-08-11 17:39:47	1	0	1	0
            55	2025-08-11 17:41:06	1	0	16	0
           666	2025-08-11 17:54:07	1	0	16	0
         11001	2025-08-12 08:33:11	1	0	1	0
          1158	2025-08-12 08:33:17	1	0	1	0
           555	2025-08-12 08:43:52	1	0	16	0
          1147	2025-08-12 08:45:33	1	0	1	0
          1478	2025-08-12 08:54:50	1	0	15	0
          1239	2025-08-12 09:10:33	1	0	1	0
           333	2025-08-12 09:47:10	1	0	16	0
          1321	2025-08-12 09:52:28	1	0	1	0
          3333	2025-08-12 13:22:12	1	0	1	0
         11001	2025-08-12 14:53:15	1	0	1	0
          1147	2025-08-12 16:54:45	1	0	1	0
          1321	2025-08-12 17:00:06	1	0	1	0
            44	2025-08-12 17:00:59	1	0	16	0
           444	2025-08-12 17:02:01	1	0	16	0
          2225	2025-08-12 17:06:12	1	0	1	0
          1158	2025-08-12 17:06:58	1	0	1	0
          3331	2025-08-12 17:17:41	1	0	1	0
           555	2025-08-12 17:28:03	1	0	16	0
          1478	2025-08-12 17:42:29	1	0	1	0
            11	2025-08-12 18:00:08	1	0	16	0
          3333	2025-08-12 18:04:20	1	0	1	0
            55	2025-08-12 18:20:01	1	0	16	0
          1239	2025-08-12 18:20:21	1	0	1	0
           333	2025-08-12 18:49:37	1	0	16	0
          1239	2025-08-13 07:39:10	1	0	15	0
          1147	2025-08-13 08:26:27	1	0	1	0
          3331	2025-08-13 08:26:37	1	0	1	0
          1012	2025-08-13 08:27:21	1	0	1	0
          3333	2025-08-13 08:27:52	1	0	1	0
          1237	2025-08-13 08:29:47	1	0	1	0
          1478	2025-08-13 08:37:28	1	0	1	0
           555	2025-08-13 08:52:34	1	0	16	0
         11001	2025-08-13 08:53:03	1	0	1	0
          2225	2025-08-13 09:06:16	1	0	1	0
          1200	2025-08-13 09:08:50	1	0	1	0
           666	2025-08-13 09:20:04	1	0	16	0
         11001	2025-08-13 14:43:38	1	0	1	0
          3333	2025-08-13 16:55:12	1	0	1	0
           444	2025-08-13 17:02:07	1	0	16	0
          1147	2025-08-13 17:02:21	1	0	1	0
          2225	2025-08-13 17:02:27	1	0	1	0
          3331	2025-08-13 17:05:12	1	0	1	0
            44	2025-08-13 17:09:49	1	0	16	0
          1012	2025-08-13 17:22:51	1	0	1	0
          1158	2025-08-13 17:26:03	1	0	1	0
          1200	2025-08-13 17:28:12	1	0	1	0
          1452	2025-08-13 17:35:59	1	0	1	0
          3333	2025-08-13 17:39:34	1	0	1	0
           555	2025-08-13 17:40:39	1	0	16	0
            55	2025-08-13 17:40:46	1	0	16	0
          1239	2025-08-13 17:41:51	1	0	1	0
           666	2025-08-14 08:40:21	1	0	16	0
          1478	2025-08-14 08:43:19	1	0	15	0
            55	2025-08-14 08:44:43	1	0	16	0
           555	2025-08-14 09:44:43	1	0	16	0
          1452	2025-08-14 11:11:01	1	0	1	0
          1533	2025-08-14 11:34:54	1	0	1	0
         11001	2025-08-14 12:04:47	1	0	1	0
         11001	2025-08-14 14:36:48	1	0	1	0
           444	2025-08-14 17:06:11	1	0	16	0
          1147	2025-08-14 17:07:14	1	0	1	0
          1200	2025-08-14 17:19:43	1	0	1	0
          1158	2025-08-14 17:23:17	1	0	1	0
            44	2025-08-14 17:25:59	1	0	16	0
          3331	2025-08-14 17:28:55	1	0	1	0
           555	2025-08-14 18:05:34	1	0	16	0
            11	2025-08-14 18:07:37	1	0	16	0
          3333	2025-08-14 18:09:03	1	0	1	0
            44	2025-08-15 08:08:21	1	0	16	0
          1478	2025-08-15 08:09:09	1	0	1	0
          3331	2025-08-15 08:40:43	1	0	1	0
         11001	2025-08-15 08:40:56	1	0	1	0
          2225	2025-08-15 08:54:36	1	0	1	0
         11001	2025-08-15 14:31:38	1	0	1	0
          2225	2025-08-15 17:00:46	1	0	1	0
           444	2025-08-15 17:02:52	1	0	16	0
          3331	2025-08-15 17:05:17	1	0	1	0
          1321	2025-08-15 17:10:32	1	0	1	0
           555	2025-08-15 17:14:38	1	0	16	0
            44	2025-08-15 17:15:45	1	0	16	0
          1239	2025-08-15 17:28:11	1	0	1	0
            11	2025-08-15 17:30:06	1	0	16	0
            55	2025-08-15 17:43:58	1	0	16	0
         11345	2025-08-18 07:10:09	1	0	1	0
         11001	2025-08-18 07:14:20	1	0	1	0
          1012	2025-08-18 07:26:42	1	0	1	0
          1286	2025-08-18 07:41:46	1	0	15	0
           444	2025-08-18 07:45:30	1	0	16	0
            11	2025-08-18 07:46:48	1	0	16	0
          3333	2025-08-18 07:48:27	1	0	1	0
            55	2025-08-18 07:53:35	1	0	16	0
          1158	2025-08-18 07:56:25	1	0	1	0
          2225	2025-08-18 07:57:03	1	0	1	0
            44	2025-08-18 08:11:01	1	0	16	0
          1147	2025-08-18 08:11:37	1	0	1	0
          1321	2025-08-18 08:12:03	1	0	1	0
           555	2025-08-18 08:26:58	1	0	16	0
          3333	2025-08-18 12:05:58	1	0	1	0
          3333	2025-08-18 12:34:42	1	0	1	0
          3333	2025-08-18 12:39:58	1	0	15	0
          3333	2025-08-18 13:51:42	1	0	1	0
           118	2025-08-18 13:53:38	1	0	1	0
           118	2025-08-18 14:00:25	1	0	1	0
           118	2025-08-18 14:02:40	1	0	1	0
           118	2025-08-18 14:05:00	1	0	1	0
           118	2025-08-18 14:06:16	1	0	1	0
           118	2025-08-18 14:07:20	1	0	1	0
           118	2025-08-18 14:09:02	1	0	1	0
           118	2025-08-18 14:12:31	1	0	1	0
            44	2025-08-18 17:02:35	1	0	16	0
          1321	2025-08-18 17:02:40	1	0	1	0
           444	2025-08-18 17:02:48	1	0	16	0
           555	2025-08-18 17:18:51	1	0	16	0
          1012	2025-08-18 17:32:39	1	0	1	0
          1452	2025-08-18 17:46:45	1	0	1	0
            11	2025-08-18 17:57:24	1	0	16	0
            55	2025-08-18 18:00:35	1	0	16	0
            11	2025-08-19 06:50:01	1	0	16	0
           444	2025-08-19 06:50:29	1	0	16	0
          1158	2025-08-19 06:58:24	1	0	1	0
         11001	2025-08-19 07:01:23	1	0	1	0
          1452	2025-08-19 07:07:04	1	0	1	0
           333	2025-08-19 07:21:44	1	0	16	0
          1286	2025-08-19 07:35:45	1	0	15	0
          2225	2025-08-19 07:49:50	1	0	1	0
          1533	2025-08-19 07:58:05	1	0	1	0
            55	2025-08-19 07:58:58	1	0	16	0
          3333	2025-08-19 10:54:25	1	0	15	0
          3333	2025-08-19 10:55:56	1	0	15	0
          3333	2025-08-19 13:01:56	1	0	1	0
          3333	2025-08-19 13:12:54	1	0	1	0
          3333	2025-08-19 13:17:32	1	0	1	0
         11001	2025-08-19 14:30:27	1	0	1	0
          3333	2025-08-19 15:01:44	1	0	1	0
          3333	2025-08-19 15:23:08	1	0	1	0
          3333	2025-08-19 15:24:57	1	0	1	0
          3333	2025-08-19 15:27:39	1	0	1	0
          2225	2025-08-19 17:01:19	1	0	1	0
          1158	2025-08-19 17:02:37	1	0	1	0
           444	2025-08-19 17:02:58	1	0	16	0
           555	2025-08-19 17:03:44	1	0	16	0
           333	2025-08-19 17:14:09	1	0	16	0
          1533	2025-08-19 17:15:44	1	0	1	0
            55	2025-08-19 17:16:03	1	0	16	0
          3333	2025-08-19 17:17:30	1	0	1	0
          1452	2025-08-19 18:08:57	1	0	1	0
            11	2025-08-20 07:37:53	1	0	16	0
          1452	2025-08-20 07:40:03	1	0	1	0
         11001	2025-08-20 07:40:14	1	0	1	0
          1286	2025-08-20 07:40:21	1	0	15	0
           444	2025-08-20 08:01:28	1	0	16	0
          1158	2025-08-20 08:02:41	1	0	1	0
          1012	2025-08-20 08:03:30	1	0	1	0
           333	2025-08-20 08:04:24	1	0	16	0
          1478	2025-08-20 08:04:36	1	0	1	0
         11345	2025-08-20 08:05:24	1	0	1	0
          1147	2025-08-20 08:12:45	1	0	1	0
            44	2025-08-20 08:17:22	1	0	16	0
          1533	2025-08-20 08:17:35	1	0	1	0
          3333	2025-08-20 08:32:02	1	0	1	0
          3331	2025-08-20 08:32:23	1	0	1	0
          3333	2025-08-20 08:33:35	1	0	1	0
          1321	2025-08-20 08:34:56	1	0	1	0
          1321	2025-08-20 10:11:07	1	0	1	0
         11001	2025-08-20 14:33:38	1	0	1	0
          1012	2025-08-20 16:59:50	1	0	1	0
           333	2025-08-20 17:01:48	1	0	16	0
          1200	2025-08-20 17:01:56	1	0	1	0
          1147	2025-08-20 17:07:55	1	0	1	0
          3331	2025-08-20 17:11:02	1	0	1	0
           444	2025-08-20 17:15:04	1	0	16	0
            44	2025-08-20 17:15:30	1	0	16	0
          1158	2025-08-20 17:32:20	1	0	1	0
          3333	2025-08-20 17:52:43	1	0	1	0
          1239	2025-08-20 17:58:08	1	0	15	0
         11345	2025-08-20 17:58:51	1	0	1	0
         11001	2025-08-21 07:22:09	1	0	1	0
         11345	2025-08-21 08:16:58	1	0	1	0
          1158	2025-08-21 08:17:42	1	0	1	0
           555	2025-08-21 08:18:00	1	0	16	0
          1239	2025-08-21 08:18:06	1	0	1	0
            44	2025-08-21 08:18:18	1	0	16	0
          1286	2025-08-21 08:28:39	1	0	15	0
          1147	2025-08-21 08:29:24	1	0	1	0
          1533	2025-08-21 08:32:36	1	0	1	0
          1200	2025-08-21 09:34:47	1	0	1	0
          3333	2025-08-21 09:51:52	1	0	1	0
          3333	2025-08-21 09:56:37	1	0	1	0
          3333	2025-08-21 09:58:27	1	0	1	0
          3333	2025-08-21 09:59:57	1	0	1	0
          3333	2025-08-21 10:07:30	1	0	1	0
            55	2025-08-21 10:24:20	1	0	16	0
          3333	2025-08-21 10:28:58	1	0	1	0
          3333	2025-08-21 12:51:35	1	0	1	0
          3333	2025-08-21 12:57:24	1	0	1	0
          3333	2025-08-21 13:35:20	1	0	1	0
          3333	2025-08-21 13:36:21	1	0	1	0
         11001	2025-08-21 15:54:50	1	0	1	0
          3333	2025-08-21 16:51:36	1	0	1	0
          1289	2025-08-21 16:58:31	1	0	1	0
          1147	2025-08-21 16:59:41	1	0	1	0
          1158	2025-08-21 17:00:21	1	0	1	0
          3331	2025-08-21 17:01:07	1	0	1	0
            44	2025-08-21 17:01:24	1	0	16	0
          1200	2025-08-21 17:05:03	1	0	1	0
           555	2025-08-21 17:16:11	1	0	16	0
            11	2025-08-21 17:38:49	1	0	16	0
          1533	2025-08-21 17:49:17	1	0	1	0
          1247	2025-08-21 18:10:34	1	0	1	0
          1452	2025-08-21 18:13:45	1	0	1	0
            55	2025-08-21 18:15:37	1	0	16	0
          1012	2025-08-22 08:01:45	1	0	1	0
         11001	2025-08-22 08:02:11	1	0	1	0
          1247	2025-08-22 08:03:31	1	0	1	0
           333	2025-08-22 08:05:03	1	0	16	0
          1158	2025-08-22 08:06:54	1	0	1	0
          1286	2025-08-22 08:07:21	1	0	15	0
           666	2025-08-22 08:09:37	1	0	16	0
            55	2025-08-22 08:12:14	1	0	16	0
            44	2025-08-22 08:22:35	1	0	16	0
          1200	2025-08-22 09:31:46	1	0	1	0
         11001	2025-08-22 15:49:12	1	0	1	0
            44	2025-08-22 16:59:33	1	0	16	0
          1158	2025-08-22 17:00:52	1	0	1	0
           333	2025-08-22 17:09:17	1	0	16	0
          1478	2025-08-22 17:09:53	1	0	1	0
          3331	2025-08-22 17:36:50	1	0	1	0
            11	2025-08-22 17:52:04	1	0	16	0
          1289	2025-08-22 17:55:52	1	0	1	0
          1012	2025-08-22 17:56:23	1	0	1	0
            55	2025-08-22 18:08:10	1	0	16	0
          1286	2025-08-22 18:26:16	1	0	15	0
           444	2025-08-25 07:58:42	1	0	16	0
         11001	2025-08-25 08:04:25	1	0	1	0
          1158	2025-08-25 08:05:40	1	0	1	0
          1247	2025-08-25 08:08:32	1	0	1	0
          3333	2025-08-25 08:13:39	1	0	15	0
          1286	2025-08-25 08:14:00	1	0	15	0
            44	2025-08-25 08:14:54	1	0	16	0
            55	2025-08-25 08:15:03	1	0	16	0
          1012	2025-08-25 08:21:41	1	0	1	0
          1147	2025-08-25 08:46:02	1	0	1	0
         11001	2025-08-25 15:07:01	1	0	1	0
          1012	2025-08-25 17:02:57	1	0	1	0
          1247	2025-08-25 17:03:52	1	0	1	0
           444	2025-08-25 17:04:39	1	0	16	0
            44	2025-08-25 17:06:46	1	0	16	0
          1158	2025-08-25 17:07:02	1	0	1	0
          1147	2025-08-25 17:22:31	1	0	1	0
          3331	2025-08-25 17:33:04	1	0	1	0
            11	2025-08-25 17:40:32	1	0	16	0
            55	2025-08-25 17:41:43	1	0	16	0
            11	2025-08-26 07:43:51	1	0	16	0
          1286	2025-08-26 07:44:17	1	0	15	0
         11001	2025-08-26 08:16:18	1	0	1	0
          1247	2025-08-26 08:18:50	1	0	1	0
          3331	2025-08-26 08:20:56	1	0	1	0
            55	2025-08-26 08:26:39	1	0	16	0
          3333	2025-08-26 08:45:23	1	0	1	0
          1200	2025-08-26 09:33:11	1	0	1	0
          3333	2025-08-26 12:05:30	1	0	1	0
         11001	2025-08-26 14:59:38	1	0	1	0
          1247	2025-08-26 17:00:29	1	0	1	0
          1147	2025-08-26 17:04:37	1	0	1	0
          3331	2025-08-26 17:12:23	1	0	1	0
          1200	2025-08-26 17:13:23	1	0	1	0
          1158	2025-08-26 17:13:40	1	0	1	0
           555	2025-08-26 17:14:18	1	0	16	0
            44	2025-08-26 17:15:23	1	0	16	0
            11	2025-08-26 17:16:25	1	0	16	0
          3333	2025-08-26 17:21:18	1	0	1	0
            55	2025-08-26 17:29:24	1	0	16	0
          1239	2025-08-26 17:30:53	1	0	1	0
          1452	2025-08-26 17:32:46	1	0	1	0
         11001	2025-08-27 07:20:33	1	0	1	0
          1239	2025-08-27 07:20:42	1	0	1	0
           444	2025-08-27 07:28:42	1	0	16	0
          1012	2025-08-27 07:40:45	1	0	1	0
          1286	2025-08-27 07:46:28	1	0	15	0
          1286	2025-08-27 07:49:26	1	0	16	0
            55	2025-08-27 07:50:15	1	0	16	0
         11345	2025-08-27 07:50:27	1	0	1	0
          1478	2025-08-27 07:50:32	1	0	1	0
           333	2025-08-27 07:50:36	1	0	16	0
          1135	2025-08-27 07:50:51	1	0	1	0
          1158	2025-08-27 07:57:08	1	0	1	0
           555	2025-08-27 08:10:20	1	0	16	0
            44	2025-08-27 08:10:55	1	0	16	0
          3331	2025-08-27 08:11:00	1	0	1	0
          3333	2025-08-27 08:24:46	1	0	1	0
          1200	2025-08-27 09:49:04	1	0	1	0
          1147	2025-08-27 17:00:26	1	0	1	0
           444	2025-08-27 17:00:54	1	0	16	0
          1247	2025-08-27 17:03:52	1	0	1	0
           333	2025-08-27 17:07:41	1	0	16	0
            44	2025-08-27 17:08:04	1	0	16	0
          1158	2025-08-27 17:12:19	1	0	1	0
          1200	2025-08-27 17:13:43	1	0	1	0
           555	2025-08-27 17:16:26	1	0	16	0
          1239	2025-08-27 17:17:08	1	0	1	0
            11	2025-08-27 17:20:18	1	0	16	0
          1012	2025-08-27 17:26:09	1	0	1	0
          1452	2025-08-27 17:42:20	1	0	1	0
          3331	2025-08-27 17:53:06	1	0	1	0
         11001	2025-08-28 08:37:29	1	0	1	0
          1135	2025-08-28 09:39:55	1	0	1	0
          3333	2025-08-28 09:40:43	1	0	1	0
           333	2025-08-28 09:41:34	1	0	16	0
          1158	2025-08-28 09:41:58	1	0	1	0
            44	2025-08-28 09:42:07	1	0	16	0
            11	2025-08-28 09:42:30	1	0	16	0
            55	2025-08-28 09:48:46	1	0	16	0
          1286	2025-08-28 10:17:17	1	0	1	0
          3333	2025-08-28 15:53:28	1	0	1	0
         11001	2025-08-28 15:56:19	1	0	1	0
          3333	2025-08-28 16:07:35	1	0	1	0
          3333	2025-08-28 16:17:25	1	0	1	0
          1427	2025-08-28 16:59:31	1	0	1	0
           444	2025-08-28 17:01:21	1	0	16	0
          1147	2025-08-28 17:01:52	1	0	1	0
            44	2025-08-28 17:03:03	1	0	16	0
          1158	2025-08-28 17:06:41	1	0	1	0
          1247	2025-08-28 17:27:05	1	0	1	0
           555	2025-08-28 17:34:22	1	0	16	0
           333	2025-08-28 17:56:27	1	0	16	0
          3331	2025-08-28 18:01:14	1	0	1	0
            11	2025-08-28 18:02:41	1	0	16	0
          1239	2025-08-28 18:25:30	1	0	1	0
            55	2025-08-28 18:25:39	1	0	16	0
          1286	2025-08-28 18:26:05	1	0	1	0
            55	2025-08-29 07:42:52	1	0	16	0
         11001	2025-08-29 07:43:06	1	0	1	0
          1427	2025-08-29 07:43:41	1	0	1	0
           555	2025-08-29 07:43:55	1	0	16	0
          1239	2025-08-29 07:49:15	1	0	1	0
          1135	2025-08-29 07:51:14	1	0	1	0
          1158	2025-08-29 07:57:37	1	0	1	0
          1286	2025-08-29 07:58:37	1	0	15	0
           444	2025-08-29 08:03:19	1	0	16	0
           333	2025-08-29 08:05:06	1	0	16	0
          3331	2025-08-29 08:09:10	1	0	1	0
            44	2025-08-29 08:14:42	1	0	16	0
          8878	2025-08-29 08:32:30	1	0	1	0
          1012	2025-08-29 09:26:53	1	0	1	0
          1452	2025-08-29 09:54:18	1	0	1	0
         11001	2025-08-29 15:30:15	1	0	1	0
          1427	2025-08-29 17:01:37	1	0	1	0
          2225	2025-08-29 17:03:37	1	0	1	0
          8878	2025-08-29 17:03:53	1	0	1	0
           555	2025-08-29 17:06:07	1	0	16	0
            44	2025-08-29 17:07:36	1	0	16	0
          1158	2025-08-29 17:08:09	1	0	1	0
          1135	2025-08-29 17:13:21	1	0	1	0
          3331	2025-08-29 17:15:48	1	0	1	0
          1012	2025-08-29 17:18:27	1	0	1	0
           444	2025-08-29 17:18:41	1	0	16	0
            11	2025-08-29 17:20:44	1	0	16	0
           333	2025-08-29 17:30:34	1	0	16	0
          1452	2025-08-29 17:30:39	1	0	1	0
          1239	2025-08-29 17:31:24	1	0	1	0
            55	2025-08-29 17:32:47	1	0	16	0
